cgpa,dsa_questions,coding_skill,aptitude_score,communication_skill,projects,internships,mock_interviews,resume_score,weekly_prep_hours,readiness_score
9.365,195.798,3.000,98.126,6.000,6.000,1.000,5.000,50.515,15.676,62.102
9.449,345.703,1.000,76.327,8.000,2.000,0.000,3.000,36.990,21.752,51.873
6.572,257.026,9.000,31.134,9.000,3.000,0.000,5.000,55.060,80.000,63.674
7.008,162.113,6.000,79.351,1.000,2.000,2.000,6.000,60.049,4.159,52.149
6.340,228.976,7.000,47.561,3.000,3.000,0.000,6.000,35.196,7.211,53.478
8.031,525.804,7.000,90.351,3.000,2.000,2.000,1.000,79.293,19.773,65.231
9.694,287.166,10.000,56.872,6.000,1.000,2.000,10.000,43.093,25.376,72.405
6.723,174.905,2.000,43.973,2.000,1.000,0.000,1.000,40.320,10.937,27.179
7.785,158.662,4.000,62.756,10.000,6.000,1.000,2.000,81.744,6.879,61.266
6.481,219.804,4.000,47.864,10.000,1.000,1.000,5.000,85.101,20.177,61.246
5.849,342.959,6.000,46.508,4.000,1.000,0.000,5.000,46.962,9.738,50.679
5.976,108.030,6.000,70.128,5.000,3.000,0.000,2.000,84.952,29.986,54.498
5.290,313.059,8.000,83.714,5.000,2.000,1.000,5.000,54.337,18.836,61.891
9.746,172.399,6.000,88.447,1.000,2.000,0.000,6.000,55.028,19.866,54.146
7.014,191.014,3.000,57.837,9.000,3.000,0.000,3.000,42.958,27.870,52.136
9.171,791.379,6.000,34.676,8.000,1.000,1.000,7.000,49.723,39.754,68.021
8.407,292.618,10.000,63.878,4.000,2.000,0.000,2.000,37.520,7.821,58.820
5.960,127.945,6.000,60.365,6.000,4.000,1.000,3.000,78.678,12.343,56.650
5.877,247.205,6.000,43.789,4.000,1.000,1.000,3.000,90.339,29.970,56.581
9.060,354.106,2.000,92.730,3.000,6.000,1.000,4.000,38.142,15.197,60.578
6.324,294.729,1.000,98.190,4.000,1.000,0.000,4.000,51.601,10.496,45.465
9.566,25.208,3.000,33.622,2.000,2.000,0.000,0.000,57.503,14.192,37.959
5.700,185.488,1.000,85.702,9.000,8.000,2.000,5.000,60.515,37.904,65.213
8.389,254.496,5.000,75.200,7.000,0.000,0.000,5.000,88.573,14.622,53.072
9.072,240.928,9.000,48.301,10.000,8.000,0.000,5.000,37.787,21.236,69.497
6.176,135.881,5.000,74.461,1.000,0.000,0.000,8.000,74.917,12.142,43.454
6.381,298.047,7.000,39.005,7.000,0.000,0.000,5.000,69.597,5.030,53.599
9.823,387.436,9.000,34.858,6.000,4.000,1.000,3.000,89.501,24.930,77.814
6.323,46.765,8.000,99.544,7.000,3.000,1.000,5.000,54.881,12.132,55.788
7.150,42.653,7.000,74.546,10.000,3.000,1.000,5.000,41.618,26.587,59.803
7.163,245.742,8.000,47.726,4.000,2.000,0.000,5.000,43.488,20.687,55.848
6.265,314.246,3.000,61.502,2.000,2.000,1.000,3.000,75.988,17.835,53.221
8.879,121.343,5.000,96.506,1.000,0.000,4.000,3.000,70.474,31.252,54.163
8.859,26.903,4.000,60.711,5.000,0.000,0.000,4.000,73.498,12.160,33.582
6.892,187.677,8.000,93.031,2.000,1.000,1.000,5.000,43.911,24.602,58.628
9.176,243.363,5.000,90.817,2.000,2.000,1.000,5.000,37.762,14.701,59.223
6.065,152.830,10.000,54.091,2.000,1.000,1.000,3.000,71.822,11.565,45.366
5.022,359.767,2.000,78.721,3.000,3.000,0.000,2.000,40.269,19.528,49.689
7.856,233.507,2.000,76.235,2.000,0.000,2.000,7.000,95.427,10.693,52.698
9.970,111.512,8.000,83.985,5.000,2.000,0.000,5.000,87.216,12.489,54.863
5.193,120.620,8.000,55.615,7.000,4.000,1.000,4.000,46.697,16.348,58.467
6.040,190.554,7.000,33.657,3.000,1.000,2.000,2.000,73.860,30.298,54.962
7.595,145.327,4.000,41.973,2.000,2.000,0.000,3.000,43.582,32.131,40.829
9.050,40.011,1.000,73.159,6.000,3.000,0.000,8.000,95.851,7.062,46.630
5.445,220.123,4.000,84.257,1.000,1.000,0.000,7.000,73.314,11.229,45.212
6.976,123.064,5.000,82.923,8.000,1.000,1.000,5.000,55.654,22.206,52.763
8.735,139.443,5.000,70.858,4.000,4.000,2.000,2.000,79.226,10.254,57.230
6.858,81.157,10.000,35.933,5.000,3.000,1.000,3.000,35.165,11.071,54.728
5.944,484.121,9.000,31.210,3.000,1.000,0.000,8.000,53.711,14.335,60.426
5.977,281.362,8.000,84.750,3.000,2.000,1.000,7.000,50.221,21.588,64.352
7.050,559.598,1.000,68.456,2.000,4.000,0.000,8.000,57.502,17.580,60.459
7.397,152.270,2.000,84.790,6.000,1.000,0.000,6.000,40.545,32.380,48.106
9.309,291.939,5.000,41.395,2.000,3.000,0.000,5.000,97.919,16.251,61.484
8.211,222.752,7.000,58.520,7.000,2.000,2.000,7.000,65.413,17.755,67.893
8.452,114.934,7.000,94.342,3.000,5.000,2.000,2.000,90.667,14.683,65.243
9.915,151.132,3.000,42.012,6.000,3.000,1.000,3.000,38.868,19.005,53.131
7.059,281.019,2.000,34.307,6.000,1.000,0.000,2.000,89.914,11.649,43.207
7.017,81.059,4.000,75.743,7.000,2.000,3.000,4.000,77.447,19.595,54.860
9.617,362.053,8.000,71.618,8.000,1.000,1.000,4.000,79.120,10.081,67.452
6.229,210.386,10.000,96.642,6.000,2.000,0.000,2.000,87.412,28.866,63.672
8.649,331.981,10.000,93.453,9.000,1.000,1.000,4.000,69.195,15.255,79.621
8.773,244.011,6.000,82.460,3.000,4.000,3.000,2.000,76.211,35.776,73.443
5.489,47.120,1.000,31.341,8.000,2.000,0.000,8.000,93.486,28.575,43.719
7.341,185.588,10.000,63.627,4.000,4.000,2.000,3.000,43.132,18.056,66.692
6.003,367.082,2.000,92.727,7.000,3.000,0.000,4.000,38.618,22.746,53.727
5.927,208.258,3.000,60.356,5.000,3.000,0.000,1.000,98.875,19.837,47.886
7.319,188.965,10.000,97.350,10.000,2.000,2.000,2.000,92.297,7.169,71.197
6.447,208.118,6.000,75.674,3.000,3.000,0.000,1.000,68.409,17.608,50.898
8.980,36.930,2.000,37.662,6.000,1.000,0.000,7.000,85.750,17.060,40.320
9.538,391.406,6.000,65.649,2.000,2.000,2.000,6.000,92.325,14.608,69.808
9.014,19.830,1.000,78.693,7.000,0.000,0.000,5.000,65.346,20.768,41.885
6.330,443.559,4.000,34.576,1.000,1.000,1.000,6.000,41.367,17.859,48.604
6.371,144.406,10.000,54.125,5.000,2.000,0.000,3.000,66.242,18.591,58.809
6.274,255.525,3.000,80.196,1.000,4.000,1.000,4.000,57.839,34.745,56.925
5.675,33.722,9.000,40.995,4.000,3.000,1.000,3.000,36.504,16.316,51.706
9.719,312.041,6.000,54.384,5.000,1.000,3.000,4.000,97.338,24.842,66.672
7.010,278.280,7.000,78.294,4.000,3.000,1.000,4.000,81.526,15.179,65.704
6.123,267.232,8.000,84.288,4.000,3.000,0.000,3.000,86.078,35.123,64.758
9.233,32.131,6.000,66.296,2.000,3.000,0.000,4.000,73.789,22.225,52.953
6.996,103.085,1.000,96.980,8.000,3.000,1.000,6.000,52.496,18.078,55.893
5.176,244.876,10.000,94.773,8.000,1.000,0.000,6.000,73.006,10.799,65.637
5.810,384.669,5.000,63.141,5.000,3.000,1.000,7.000,79.218,35.559,67.002
8.196,91.045,7.000,41.219,1.000,2.000,0.000,5.000,73.827,27.497,50.605
8.915,93.139,6.000,84.105,1.000,0.000,0.000,3.000,43.264,10.288,35.417
6.055,234.174,7.000,47.020,7.000,1.000,2.000,5.000,87.881,5.821,58.370
9.587,747.912,4.000,88.997,10.000,1.000,0.000,5.000,54.341,13.478,65.739
9.255,116.534,9.000,71.100,9.000,1.000,1.000,7.000,60.788,8.810,59.903
9.242,143.108,3.000,57.587,5.000,1.000,0.000,6.000,70.796,14.361,43.743
6.138,127.710,7.000,68.947,5.000,3.000,0.000,6.000,98.546,23.987,56.700
5.253,172.687,6.000,67.297,2.000,2.000,0.000,2.000,55.314,27.395,47.436
9.337,404.166,6.000,94.731,1.000,2.000,1.000,5.000,37.722,5.418,60.206
6.529,179.339,1.000,45.005,8.000,5.000,2.000,6.000,98.210,6.866,61.085
8.095,792.629,4.000,94.971,5.000,0.000,1.000,2.000,97.236,8.631,63.522
8.800,203.078,1.000,32.194,5.000,3.000,1.000,4.000,47.888,17.451,49.437
5.641,429.046,6.000,83.844,4.000,4.000,1.000,8.000,88.888,28.428,73.631
8.904,151.165,7.000,94.377,4.000,1.000,0.000,5.000,94.775,15.225,56.654
9.693,67.140,6.000,57.584,10.000,4.000,1.000,7.000,35.844,5.309,59.105
8.642,179.128,8.000,35.115,9.000,4.000,0.000,5.000,84.059,18.673,66.274
7.206,269.891,4.000,86.327,7.000,0.000,2.000,5.000,46.693,12.085,63.396
9.383,103.825,4.000,89.001,4.000,2.000,2.000,1.000,88.767,12.203,54.081
7.637,386.776,5.000,53.538,8.000,1.000,0.000,4.000,36.362,17.357,58.294
8.724,132.499,3.000,66.302,4.000,4.000,1.000,4.000,79.931,21.249,56.182
9.103,81.185,9.000,86.663,6.000,0.000,2.000,9.000,88.090,26.724,66.192
8.747,701.157,9.000,43.443,2.000,3.000,0.000,5.000,37.317,28.867,66.271
6.439,99.486,5.000,74.028,8.000,2.000,0.000,5.000,84.209,24.799,51.850
5.589,129.533,8.000,60.144,1.000,3.000,1.000,7.000,42.720,23.273,54.244
6.192,299.762,1.000,42.209,8.000,5.000,3.000,4.000,40.141,6.607,53.983
7.514,147.329,2.000,88.201,7.000,4.000,0.000,3.000,94.843,22.257,60.887
7.526,83.702,3.000,52.728,1.000,2.000,0.000,4.000,94.997,14.529,42.025
7.913,119.892,4.000,95.410,6.000,2.000,1.000,5.000,83.174,28.633,56.798
6.976,582.894,3.000,69.825,3.000,2.000,0.000,3.000,92.863,11.600,49.405
8.934,276.300,6.000,66.016,5.000,1.000,0.000,2.000,36.086,13.857,52.505
9.566,313.069,8.000,59.631,1.000,2.000,0.000,5.000,68.259,10.697,57.191
6.234,226.435,5.000,58.047,8.000,7.000,2.000,2.000,91.656,11.886,71.393
8.683,253.209,5.000,87.258,6.000,2.000,1.000,6.000,93.030,31.928,70.581
8.390,139.114,1.000,77.425,4.000,3.000,0.000,5.000,58.857,10.998,46.670
7.615,207.368,3.000,84.158,9.000,1.000,0.000,4.000,56.100,16.523,50.956
5.943,29.197,9.000,59.476,7.000,5.000,1.000,4.000,80.499,11.601,59.329
8.976,352.059,9.000,48.301,7.000,3.000,2.000,5.000,38.911,16.507,75.646
9.803,138.158,2.000,36.081,2.000,1.000,2.000,5.000,85.734,18.681,48.549
8.609,72.416,1.000,84.366,6.000,3.000,0.000,4.000,51.229,22.091,45.317
9.589,215.695,9.000,59.069,8.000,3.000,0.000,6.000,68.902,15.621,64.395
9.921,163.772,2.000,65.646,10.000,1.000,0.000,2.000,47.516,33.565,55.627
6.760,343.995,6.000,62.854,7.000,2.000,0.000,4.000,82.733,5.763,59.236
8.191,181.972,9.000,60.180,2.000,3.000,0.000,5.000,97.171,10.743,59.127
7.370,117.871,8.000,77.873,7.000,5.000,3.000,6.000,70.154,10.459,66.770
9.933,185.128,6.000,72.611,1.000,1.000,1.000,7.000,96.797,9.012,57.927
5.469,460.392,4.000,98.044,4.000,3.000,1.000,2.000,61.135,21.137,65.846
7.062,351.397,8.000,39.723,10.000,4.000,2.000,5.000,53.616,10.516,76.421
9.378,275.824,7.000,70.146,9.000,5.000,1.000,1.000,89.510,1.966,70.187
6.420,361.267,9.000,34.427,10.000,1.000,0.000,3.000,37.466,17.686,62.549
8.939,290.038,6.000,86.554,4.000,2.000,1.000,4.000,53.276,34.036,64.005
6.914,93.688,10.000,73.142,7.000,1.000,0.000,7.000,79.882,2.678,56.673
9.900,314.728,8.000,59.987,8.000,2.000,0.000,1.000,47.279,20.549,65.171
9.418,389.058,1.000,86.156,3.000,2.000,1.000,4.000,92.879,25.966,61.296
6.507,403.113,3.000,61.850,10.000,2.000,1.000,4.000,66.342,11.329,60.615
8.851,77.809,8.000,45.945,10.000,3.000,1.000,3.000,50.984,18.957,62.054
6.684,129.823,2.000,63.075,2.000,6.000,2.000,4.000,59.132,0.636,49.122
8.032,115.358,8.000,34.958,8.000,4.000,2.000,3.000,53.444,16.873,66.763
8.292,150.081,4.000,92.850,5.000,3.000,2.000,2.000,80.560,21.853,65.117
9.148,256.957,3.000,81.167,7.000,2.000,1.000,5.000,42.144,12.038,61.316
5.122,211.943,6.000,83.222,6.000,3.000,2.000,3.000,90.489,12.291,65.528
6.101,211.986,10.000,91.215,3.000,0.000,0.000,4.000,44.673,19.238,53.402
8.560,60.753,9.000,85.410,1.000,3.000,2.000,2.000,53.360,15.646,58.526
7.818,126.124,5.000,60.230,6.000,4.000,0.000,5.000,75.736,27.755,56.849
7.478,422.136,1.000,38.305,9.000,4.000,1.000,1.000,58.023,16.397,63.521
5.276,387.985,9.000,56.136,9.000,2.000,1.000,6.000,68.153,19.642,76.542
6.741,179.788,9.000,95.386,3.000,3.000,1.000,7.000,71.992,12.453,67.050
9.326,315.289,7.000,96.436,9.000,1.000,3.000,2.000,51.836,12.423,71.517
5.154,241.618,7.000,83.751,4.000,0.000,2.000,3.000,69.749,23.592,57.400
6.982,338.036,6.000,44.310,6.000,1.000,0.000,5.000,96.059,25.078,59.126
9.726,324.325,1.000,43.611,4.000,2.000,1.000,5.000,35.161,6.451,48.634
5.254,190.196,2.000,91.584,6.000,1.000,0.000,6.000,73.755,13.980,44.897
8.749,276.953,2.000,39.934,6.000,0.000,2.000,4.000,55.813,19.756,52.956
6.288,252.424,10.000,70.890,7.000,1.000,0.000,6.000,91.034,2.992,53.964
9.333,193.777,1.000,56.478,5.000,1.000,0.000,8.000,41.278,13.861,42.736
8.730,165.380,6.000,51.141,6.000,2.000,0.000,5.000,38.941,42.665,54.144
9.429,533.548,4.000,77.417,7.000,2.000,0.000,3.000,61.318,9.170,67.043
6.080,193.948,1.000,97.170,5.000,6.000,1.000,4.000,78.793,8.938,54.154
7.656,302.693,10.000,84.434,6.000,3.000,0.000,4.000,35.419,15.083,67.066
8.896,508.203,1.000,64.031,1.000,3.000,1.000,5.000,87.730,15.765,55.800
6.228,276.648,9.000,60.850,9.000,1.000,0.000,4.000,56.873,12.974,64.665
6.154,268.500,8.000,93.536,2.000,2.000,1.000,6.000,94.816,25.386,63.816
5.136,194.741,8.000,70.467,9.000,2.000,1.000,3.000,93.875,4.499,66.200
9.793,255.469,2.000,64.765,8.000,4.000,1.000,5.000,84.648,8.729,61.811
8.550,155.457,9.000,77.799,10.000,6.000,0.000,3.000,82.905,13.912,71.766
8.178,855.885,6.000,46.601,1.000,0.000,1.000,4.000,74.053,28.423,56.514
8.720,62.050,5.000,34.461,3.000,3.000,0.000,5.000,86.642,10.837,44.163
7.658,172.907,7.000,89.858,1.000,2.000,0.000,2.000,46.575,8.155,49.203
7.381,279.660,4.000,72.508,5.000,3.000,0.000,2.000,88.112,3.580,56.741
7.248,268.660,3.000,41.541,10.000,4.000,0.000,5.000,71.739,7.565,58.406
8.202,155.260,3.000,50.863,8.000,3.000,2.000,4.000,85.828,3.869,57.566
6.008,43.101,6.000,99.295,8.000,3.000,0.000,4.000,67.097,10.376,52.324
9.440,71.537,7.000,74.410,9.000,3.000,0.000,5.000,76.012,20.903,62.896
9.059,222.235,3.000,74.528,1.000,5.000,3.000,5.000,57.204,18.859,56.949
6.748,31.255,3.000,35.051,8.000,2.000,0.000,7.000,62.587,21.504,38.261
7.893,292.732,10.000,97.829,4.000,3.000,1.000,4.000,58.710,6.730,64.056
5.705,408.952,6.000,92.495,7.000,3.000,0.000,3.000,83.138,5.248,64.156
9.862,327.223,9.000,68.345,8.000,2.000,0.000,4.000,48.036,18.281,65.977
9.514,369.776,4.000,51.657,7.000,2.000,0.000,3.000,95.484,24.221,63.058
9.609,32.581,3.000,78.864,5.000,3.000,3.000,2.000,88.903,15.081,53.272
6.661,159.817,3.000,88.336,7.000,3.000,2.000,2.000,91.013,19.096,59.292
5.846,87.758,6.000,85.028,5.000,3.000,2.000,7.000,94.409,14.480,60.470
6.059,50.472,8.000,98.393,7.000,2.000,2.000,5.000,63.341,11.295,63.196
5.450,136.149,6.000,74.580,5.000,4.000,1.000,3.000,92.974,12.483,58.901
5.601,500.369,3.000,52.486,4.000,4.000,1.000,6.000,63.867,23.991,67.765
5.357,587.421,10.000,64.855,3.000,1.000,1.000,4.000,41.604,14.333,62.204
9.949,97.475,6.000,87.142,4.000,4.000,0.000,3.000,38.223,23.846,51.815
5.370,203.697,4.000,48.574,8.000,3.000,2.000,4.000,39.133,16.436,55.264
5.663,253.051,1.000,46.199,9.000,2.000,0.000,2.000,47.220,10.264,44.799
9.136,160.668,6.000,80.738,2.000,3.000,0.000,5.000,58.387,19.768,55.266
7.901,427.659,7.000,61.110,2.000,2.000,0.000,7.000,98.651,14.636,61.854
8.872,137.733,10.000,87.160,6.000,0.000,0.000,4.000,50.678,27.034,55.784
8.155,120.769,3.000,40.058,8.000,1.000,1.000,9.000,94.344,8.898,50.510
9.411,101.769,2.000,53.499,2.000,4.000,0.000,5.000,87.678,3.919,44.113
8.192,159.839,10.000,48.767,4.000,1.000,1.000,8.000,90.973,20.962,62.651
7.611,11.526,6.000,78.851,1.000,4.000,0.000,7.000,86.010,30.268,50.144
8.564,165.478,1.000,83.153,1.000,1.000,0.000,4.000,98.251,24.191,44.066
7.237,212.498,2.000,61.920,2.000,2.000,0.000,3.000,42.788,31.680,43.597
6.730,221.877,5.000,63.462,8.000,2.000,1.000,5.000,66.134,35.496,61.271
7.338,83.333,7.000,39.242,9.000,3.000,1.000,6.000,57.284,13.446,56.913
5.849,218.958,3.000,79.128,5.000,4.000,5.000,1.000,53.475,7.785,57.519
8.983,215.823,4.000,99.462,2.000,2.000,0.000,7.000,64.044,1.952,53.528
6.304,219.144,8.000,84.455,10.000,2.000,3.000,4.000,66.260,4.205,66.797
5.768,331.352,10.000,45.618,3.000,1.000,2.000,6.000,99.087,20.427,66.695
6.232,80.392,5.000,73.619,2.000,3.000,0.000,3.000,52.204,4.440,41.958
9.210,162.082,5.000,50.647,2.000,0.000,1.000,7.000,94.259,17.456,46.913
6.651,40.260,4.000,32.112,4.000,1.000,0.000,8.000,45.853,21.237,35.567
8.430,311.587,2.000,42.588,8.000,1.000,1.000,2.000,78.228,15.448,52.488
9.282,91.449,1.000,37.182,4.000,6.000,1.000,9.000,54.852,12.326,50.058
5.389,364.847,9.000,43.715,5.000,2.000,1.000,3.000,97.425,8.590,61.597
8.825,373.141,1.000,85.692,4.000,2.000,1.000,3.000,76.250,32.900,59.754
6.538,173.877,9.000,50.498,10.000,0.000,1.000,8.000,39.174,2.280,51.804
6.083,167.330,3.000,82.993,7.000,1.000,1.000,2.000,95.030,8.567,51.096
8.445,57.141,7.000,96.420,7.000,3.000,2.000,3.000,54.098,12.376,65.966
9.549,199.094,10.000,70.199,5.000,5.000,1.000,6.000,95.281,11.484,70.682
6.475,329.479,8.000,63.979,6.000,3.000,0.000,2.000,35.877,22.018,63.218
7.844,238.151,8.000,82.509,9.000,3.000,0.000,4.000,49.215,16.418,65.561
6.449,460.608,3.000,36.796,7.000,2.000,0.000,7.000,53.096,6.269,54.348
7.771,148.409,6.000,59.975,9.000,3.000,0.000,6.000,79.719,23.349,61.775
8.109,148.263,7.000,64.918,1.000,5.000,3.000,3.000,86.867,8.558,58.758
8.052,96.672,5.000,88.174,9.000,1.000,1.000,1.000,75.956,17.635,52.821
8.118,656.104,1.000,86.995,10.000,1.000,1.000,2.000,39.031,31.289,58.947
5.675,56.647,10.000,89.379,7.000,3.000,2.000,2.000,63.186,9.927,65.839
8.468,314.137,2.000,78.851,10.000,1.000,0.000,4.000,67.109,10.284,51.598
8.374,333.920,10.000,67.139,6.000,4.000,0.000,4.000,58.317,13.451,71.037
8.413,324.703,10.000,87.952,3.000,2.000,0.000,4.000,62.270,13.750,64.215
5.370,103.408,1.000,91.130,7.000,5.000,1.000,5.000,66.370,16.797,53.268
7.234,173.806,8.000,63.634,7.000,2.000,2.000,7.000,71.010,19.968,69.439
7.045,285.044,7.000,98.996,2.000,3.000,2.000,7.000,76.012,8.234,66.727
5.434,122.505,3.000,91.237,3.000,2.000,1.000,9.000,48.658,14.653,50.300
6.112,156.501,9.000,65.733,3.000,1.000,2.000,2.000,93.610,7.353,60.470
7.205,124.177,2.000,34.850,6.000,0.000,2.000,2.000,88.812,21.490,45.102
8.715,208.723,3.000,45.714,2.000,2.000,3.000,5.000,86.130,26.383,50.827
6.185,199.242,10.000,84.348,8.000,1.000,0.000,9.000,87.381,11.427,64.649
9.149,513.107,8.000,37.781,2.000,0.000,0.000,8.000,69.155,15.955,57.417
7.729,289.201,2.000,62.886,10.000,2.000,3.000,5.000,96.949,30.321,69.448
8.802,69.294,2.000,72.340,7.000,3.000,0.000,3.000,58.787,18.272,42.800
7.363,74.287,3.000,91.484,4.000,2.000,1.000,3.000,62.299,7.384,45.712
7.496,317.804,1.000,89.298,4.000,2.000,2.000,1.000,88.058,5.010,53.658
8.099,197.740,2.000,83.499,7.000,2.000,2.000,5.000,91.485,9.068,61.210
9.640,631.873,6.000,58.539,1.000,7.000,0.000,8.000,64.184,12.810,63.579
7.459,630.745,1.000,39.957,8.000,3.000,1.000,6.000,90.121,22.942,67.440
7.643,96.218,3.000,76.875,6.000,0.000,0.000,7.000,76.160,12.117,39.773
8.010,240.642,4.000,42.690,3.000,1.000,1.000,4.000,60.221,7.010,46.220
8.688,75.096,10.000,69.292,9.000,1.000,1.000,3.000,93.857,12.532,59.976
5.359,314.290,10.000,98.647,7.000,4.000,1.000,8.000,67.707,12.975,76.942
7.578,559.815,9.000,68.522,2.000,2.000,1.000,3.000,90.194,9.318,72.496
7.408,218.188,4.000,75.189,7.000,2.000,0.000,6.000,87.807,12.173,53.596
9.608,144.531,6.000,77.430,5.000,2.000,2.000,4.000,41.281,16.073,58.574
7.468,257.585,6.000,88.127,8.000,3.000,0.000,2.000,91.623,4.539,58.446
7.342,357.451,9.000,60.449,5.000,4.000,1.000,7.000,45.557,12.995,71.420
9.811,359.013,8.000,64.826,10.000,2.000,2.000,3.000,87.901,46.973,80.684
7.253,145.738,10.000,42.318,10.000,3.000,0.000,6.000,84.112,17.909,64.941
5.904,120.140,6.000,73.028,1.000,1.000,1.000,4.000,82.916,23.139,52.181
6.085,231.896,10.000,50.703,5.000,4.000,1.000,6.000,94.857,30.187,75.152
5.476,153.080,8.000,65.534,3.000,5.000,2.000,6.000,74.036,33.323,63.913
5.003,427.758,8.000,83.659,5.000,3.000,0.000,3.000,57.009,10.424,65.466
7.160,151.724,7.000,31.230,2.000,2.000,1.000,5.000,73.558,4.824,46.746
8.846,207.314,4.000,69.474,6.000,2.000,0.000,2.000,80.248,25.306,51.936
8.667,253.268,7.000,42.141,2.000,5.000,2.000,7.000,58.700,12.915,63.505
5.161,58.567,4.000,49.557,7.000,1.000,1.000,7.000,51.529,13.316,41.326
7.850,128.130,7.000,32.430,5.000,0.000,0.000,2.000,66.830,19.820,46.282
5.771,614.475,3.000,41.862,10.000,1.000,0.000,3.000,93.390,14.804,54.838
9.705,347.693,8.000,99.064,9.000,1.000,0.000,9.000,75.980,16.939,77.533
5.837,150.218,6.000,99.897,7.000,2.000,0.000,1.000,93.322,17.749,55.681
8.133,315.138,8.000,80.389,5.000,2.000,0.000,2.000,65.883,25.494,62.777
6.631,423.259,3.000,72.830,8.000,0.000,2.000,7.000,96.554,18.801,65.502
8.208,167.958,8.000,84.390,7.000,2.000,2.000,3.000,86.451,7.244,69.993
7.061,336.962,9.000,92.759,2.000,2.000,1.000,7.000,58.048,7.146,64.892
8.798,306.371,2.000,66.351,4.000,4.000,0.000,3.000,64.134,9.847,52.716
6.153,76.170,4.000,32.470,10.000,4.000,0.000,1.000,99.855,18.209,54.716
9.529,168.635,7.000,79.658,4.000,0.000,0.000,3.000,96.991,7.655,51.634
7.501,521.690,9.000,98.922,1.000,6.000,1.000,3.000,61.666,7.651,67.287
8.780,603.517,8.000,48.064,9.000,0.000,2.000,3.000,89.181,17.470,72.255
9.249,349.554,5.000,62.443,10.000,1.000,1.000,7.000,94.132,10.385,64.311
9.994,124.817,3.000,55.289,7.000,3.000,1.000,4.000,51.364,31.868,56.475
6.120,22.955,10.000,57.333,7.000,3.000,0.000,6.000,68.644,10.732,56.464
6.434,112.010,9.000,80.498,4.000,2.000,0.000,2.000,84.211,21.893,56.028
6.252,67.409,9.000,56.488,4.000,4.000,0.000,4.000,39.996,13.554,49.586
6.314,546.136,4.000,95.876,10.000,1.000,1.000,4.000,87.369,6.662,64.012
7.912,39.279,5.000,85.276,9.000,7.000,0.000,6.000,48.718,10.519,56.711
9.968,78.010,3.000,31.935,5.000,1.000,0.000,6.000,66.133,14.118,44.606
9.951,228.624,10.000,87.298,4.000,4.000,1.000,5.000,59.388,10.637,71.693
7.634,196.759,9.000,84.100,2.000,3.000,0.000,3.000,83.111,29.914,59.896
8.195,505.477,2.000,66.155,1.000,2.000,0.000,6.000,50.156,8.296,51.677
9.300,293.952,3.000,64.777,5.000,2.000,0.000,6.000,65.313,11.432,54.526
9.665,177.689,6.000,88.487,6.000,0.000,1.000,6.000,52.263,18.673,57.823
6.019,432.793,5.000,59.735,7.000,3.000,0.000,4.000,38.562,37.248,64.789
7.643,147.036,5.000,41.162,9.000,3.000,2.000,4.000,89.828,20.200,64.224
9.164,531.624,4.000,51.903,4.000,6.000,1.000,5.000,49.594,18.013,63.497
6.516,100.189,7.000,48.564,2.000,4.000,0.000,6.000,50.107,23.548,51.467
7.199,191.690,9.000,77.674,9.000,0.000,0.000,5.000,38.039,27.116,62.000
9.928,27.223,10.000,42.521,8.000,2.000,0.000,6.000,67.675,30.262,65.113
9.925,361.389,5.000,75.134,6.000,2.000,0.000,8.000,52.483,20.174,62.412
9.531,219.762,9.000,62.618,1.000,3.000,1.000,7.000,71.758,16.616,68.561
8.992,532.525,7.000,88.776,5.000,3.000,0.000,4.000,82.029,8.480,67.342
6.346,164.189,2.000,63.950,7.000,2.000,1.000,8.000,37.985,17.325,51.237
6.604,57.768,8.000,95.086,9.000,2.000,1.000,4.000,48.032,33.439,65.985
7.736,269.253,4.000,93.033,6.000,2.000,2.000,2.000,60.408,2.782,57.751
7.804,131.069,7.000,42.970,5.000,1.000,1.000,10.000,92.185,28.521,58.881
7.528,328.230,8.000,78.032,4.000,3.000,0.000,1.000,42.132,16.571,58.799
8.183,101.924,10.000,45.024,5.000,1.000,0.000,5.000,83.349,24.951,56.230
7.042,473.322,10.000,87.631,1.000,3.000,0.000,2.000,96.983,20.662,69.555
8.746,207.211,9.000,74.501,2.000,3.000,1.000,4.000,40.048,15.159,59.063
6.668,178.190,6.000,50.588,8.000,0.000,0.000,8.000,56.646,16.554,54.712
6.653,453.367,5.000,47.439,4.000,3.000,1.000,8.000,85.022,21.623,65.596
5.636,364.877,5.000,60.070,9.000,1.000,1.000,4.000,95.787,8.820,63.305
5.944,113.585,10.000,86.051,4.000,1.000,1.000,3.000,51.037,15.237,54.427
9.253,358.045,3.000,85.731,10.000,2.000,1.000,4.000,76.722,19.977,72.664
7.231,311.167,6.000,32.336,2.000,1.000,3.000,6.000,82.552,22.854,57.542
6.139,185.526,7.000,51.160,2.000,5.000,1.000,3.000,61.262,21.589,58.266
8.797,339.433,1.000,59.600,6.000,3.000,2.000,8.000,78.519,12.736,71.244
7.770,471.981,7.000,70.991,9.000,5.000,0.000,5.000,70.693,15.896,70.819
5.106,189.483,3.000,40.467,2.000,4.000,0.000,5.000,95.916,7.132,43.201
6.582,189.946,3.000,53.470,6.000,2.000,0.000,5.000,70.017,27.701,55.603
